loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,label
1582529184.002163,1,0,132960.269607875,0.1487579345703125,-0.146270751953125,-1.003158569335938,0
1582529184.061674,2,0,132960.327599875,0.0879669189453125,-0.1364898681640625,-1.068344116210938,0
1582529184.118786,3,0,132960.385577875,0.002960205078125,-0.2297515869140625,-0.8229827880859375,0
1582529184.176103,4,0,132960.443572875,-0.131317138671875,-0.0555572509765625,-0.8639068603515625,0
1582529184.23427,5,0,132960.501574875,-0.0982208251953125,-0.0523834228515625,-0.9577178955078125,0
1582529184.292088,6,0,132960.559569875,-0.166290283203125,0.019744873046875,-1.00665283203125,0
1582529184.356473,7,0,132960.617565875,-0.121246337890625,0.044189453125,-0.906951904296875,0
1582529184.41449,8,0,132960.675564875,0.0652923583984375,0.1340789794921875,-1.447280883789062,0
1582529184.474338,9,0,132960.733538875,0.3422698974609375,0.023773193359375,-1.675994873046875,0
1582529184.523683,10,0,132960.791522875,0.474884033203125,0.162841796875,-1.622329711914062,0
1582529184.584401,11,0,132960.849531875,0.7154693603515625,0.0172882080078125,-1.176101684570312,0
1582529184.643786,12,0,132960.907528875,0.7225189208984375,-0.0272064208984375,-0.8165283203125,0
1582529184.704482,13,0,132960.965520875,0.6302490234375,-0.00067138671875,-0.450897216796875,0
1582529184.765321,14,0,132961.023480875,0.44854736328125,-0.153564453125,-0.472442626953125,0
1582529184.822677,15,0,132961.081485875,0.1481475830078125,-0.08319091796875,-0.27215576171875,0
1582529184.882215,16,0,132961.139486875,-0.048095703125,-0.160614013671875,-0.3334197998046875,0
1582529184.943572,17,0,132961.197478875,-0.101531982421875,-0.1711273193359375,-0.4828948974609375,0
1582529185.003399,18,0,132961.255450875,-0.288421630859375,-0.0930023193359375,-0.8585662841796875,0
1582529185.063547,19,0,132961.313446875,-0.5284576416015625,-0.040618896484375,-1.091110229492188,0
1582529185.121288,20,0,132961.371417875,-0.4462127685546875,0.144775390625,-1.440521240234375,0
1582529185.181381,21,0,132961.429420875,-0.06036376953125,0.0672607421875,-2.144195556640625,0
1582529185.221597,22,0,132961.487410875,0.207366943359375,0.199462890625,-1.843994140625,0
1582529185.278776,23,0,132961.545367875,0.4288330078125,0.18975830078125,-1.202972412109375,0
1582529185.337254,24,0,132961.603385875,0.4480133056640625,0.275543212890625,-0.78729248046875,0
1582529185.39343,25,0,132961.661365875,0.443572998046875,0.09521484375,-0.6057891845703125,0
1582529185.456398,26,0,132961.719348875,0.3519287109375,-0.0286865234375,-0.8326873779296875,0
1582529185.511001,27,0,132961.777341875,0.135406494140625,-0.076202392578125,-0.9561004638671875,0
1582529185.569894,28,0,132961.835329875,-0.0352935791015625,0.0055999755859375,-1.169921875,0
1582529185.631083,29,0,132961.893310875,-0.039398193359375,-0.0823516845703125,-1.0302734375,0
1582529185.69161,30,0,132961.951303875,-0.07037353515625,-0.022125244140625,-1.107223510742188,0
1582529185.741638,31,0,132962.009266875,-0.062408447265625,-0.0491790771484375,-0.98602294921875,0
1582529185.799908,32,0,132962.067280875,-0.04693603515625,-0.039154052734375,-0.9420623779296875,0
1582529185.857289,33,0,132962.125262875,0.008056640625,-0.0954742431640625,-0.9471282958984375,0
1582529185.917784,34,0,132962.183262875,-0.0235595703125,-0.0256195068359375,-1.066253662109375,0
1582529185.974071,35,0,132962.241256875,-0.006378173828125,-0.0464630126953125,-1.074737548828125,0
