loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,label
1582527709.106657,1,0,131485.3471510417,0.102996826171875,-0.421478271484375,-0.9326629638671875,0
1582527709.149515,2,0,131485.4051830417,0.087005615234375,-0.4198760986328125,-0.9954986572265625,0
1582527709.207931,3,0,131485.4632020417,0.088623046875,-0.4511566162109375,-0.82818603515625,0
1582527709.265604,4,0,131485.5212220417,0.0948638916015625,-0.421112060546875,-0.8958587646484375,0
1582527709.324475,5,0,131485.5792110417,0.119140625,-0.4358367919921875,-0.8000030517578125,0
1582527709.383547,6,0,131485.6372390417,0.21307373046875,-0.46026611328125,-0.830352783203125,0
1582527709.440136,7,0,131485.6952680417,0.37957763671875,-0.46649169921875,-0.6800994873046875,0
1582527709.500844,8,0,131485.7532840417,0.4132843017578125,-0.32171630859375,-0.6481475830078125,0
1582527709.560646,9,0,131485.8113020417,0.1949310302734375,-0.253326416015625,-0.4834136962890625,0
1582527709.620529,10,0,131485.8693120417,-0.06854248046875,-0.0290069580078125,-0.5532989501953125,0
1582527709.680656,11,0,131485.9273250417,-0.2543182373046875,0.01214599609375,-0.70135498046875,0
1582527709.739439,12,0,131485.9853670417,-0.37738037109375,0.031097412109375,-0.9580230712890625,0
1582527709.795733,13,0,131486.0433840417,-0.323822021484375,0.0533599853515625,-1.515655517578125,0
1582527709.855567,14,0,131486.1014000417,-0.2637939453125,0.0703582763671875,-1.77252197265625,0
1582527709.91653,15,0,131486.1594260417,-0.2649078369140625,0.2646942138671875,-1.815322875976562,0
1582527709.975186,16,0,131486.2174440417,0.088470458984375,0.2472381591796875,-1.858871459960938,0
1582527710.038273,17,0,131486.2754460417,0.4611358642578125,0.007293701171875,-1.334030151367188,0
1582527710.094541,18,0,131486.3334810417,0.3045501708984375,0.0096435546875,-0.8903656005859375,0
1582527710.152538,19,0,131486.3914970417,0.3878326416015625,-0.0652313232421875,-0.9513092041015625,0
1582527710.19432,20,0,131486.4495200417,0.088409423828125,-0.0918731689453125,-0.8156280517578125,0
1582527710.253786,21,0,131486.5075250417,0.0464019775390625,-0.1275177001953125,-0.9446563720703125,0
1582527710.314475,22,0,131486.5655540417,-0.0214385986328125,-0.1774444580078125,-0.7765655517578125,0
1582527710.370001,23,0,131486.6235620417,-0.0649261474609375,-0.1591949462890625,-0.8720855712890625,0
1582527710.427663,24,0,131486.6815900417,-0.128265380859375,-0.1960296630859375,-0.843170166015625,0
1582527710.483933,25,0,131486.7396080417,-0.10888671875,-0.1519012451171875,-0.982208251953125,0
