loggingTime(txt),loggingSample(N),identifierForVendor(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label(N)
2020-03-04 22:34:52.080 -0800,1,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96380.43901262501,0.01483154296875,-0.2151336669921875,-0.964569091796875,0
2020-03-04 22:34:52.146 -0800,2,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96380.49870562501,0.017608642578125,-0.2181549072265625,-1.006500244140625,0
2020-03-04 22:34:52.207 -0800,3,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96380.55839862501,0.0142669677734375,-0.2392120361328125,-1.053802490234375,0
2020-03-04 22:34:52.265 -0800,4,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96380.618091625,0.0010986328125,-0.23760986328125,-1.203216552734375,0
2020-03-04 22:34:52.327 -0800,5,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96380.677784625,0.020263671875,-0.2746429443359375,-1.193939208984375,0
2020-03-04 22:34:52.389 -0800,6,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96380.73747762501,0.0041961669921875,-0.2250518798828125,-1.122451782226562,0
2020-03-04 22:34:52.446 -0800,7,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96380.79717062501,0.0137481689453125,-0.233062744140625,-0.9375152587890625,0
2020-03-04 22:34:52.506 -0800,8,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96380.85686362501,0.0303497314453125,-0.2876739501953125,-0.812591552734375,0
2020-03-04 22:34:52.567 -0800,9,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96380.916556625,0.005126953125,-0.27435302734375,-0.830841064453125,0
2020-03-04 22:34:52.628 -0800,10,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96380.976249625,-0.0015106201171875,-0.3164215087890625,-0.6884918212890625,0
2020-03-04 22:34:52.687 -0800,11,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.03594262501,0.0101470947265625,-0.369293212890625,-0.6840667724609375,0
2020-03-04 22:34:52.748 -0800,12,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.09563562501,0.0005950927734375,-0.3753204345703125,-0.66278076171875,0
2020-03-04 22:34:52.808 -0800,13,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.15532862501,-0.041351318359375,-0.2955780029296875,-0.7668914794921875,0
2020-03-04 22:34:52.868 -0800,14,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.215021625,-0.0387115478515625,-0.2825927734375,-0.8265533447265625,0
2020-03-04 22:34:52.925 -0800,15,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.274714375,-0.02288818359375,-0.24603271484375,-0.9902801513671875,0
2020-03-04 22:34:52.988 -0800,16,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.334407375,0.0544281005859375,-0.217193603515625,-1.104446411132812,0
2020-03-04 22:34:53.048 -0800,17,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.39410037501,0.0202789306640625,-0.21453857421875,-1.283523559570312,0
2020-03-04 22:34:53.108 -0800,18,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.45379337501,0.0131378173828125,-0.2127838134765625,-1.246780395507812,0
2020-03-04 22:34:53.161 -0800,19,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.513486375,0.030120849609375,-0.23406982421875,-1.349807739257812,0
2020-03-04 22:34:53.232 -0800,20,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.573179375,-0.0241241455078125,-0.2055511474609375,-1.186935424804688,0
2020-03-04 22:34:53.286 -0800,21,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.632872375,-0.0201263427734375,-0.1976470947265625,-1.070892333984375,0
2020-03-04 22:34:53.346 -0800,22,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.69256537501,0.01824951171875,-0.2067108154296875,-0.9475555419921875,0
2020-03-04 22:34:53.407 -0800,23,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.75225837501,0.031158447265625,-0.229400634765625,-0.74688720703125,0
2020-03-04 22:34:53.467 -0800,24,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.811951375,0.0248870849609375,-0.2934722900390625,-0.7826995849609375,0
2020-03-04 22:34:53.526 -0800,25,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.871644375,0.032684326171875,-0.292236328125,-0.75469970703125,0
2020-03-04 22:34:53.587 -0800,26,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.931337375,0.0313873291015625,-0.3155975341796875,-0.8138275146484375,0
2020-03-04 22:34:53.646 -0800,27,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,96381.99103037501,0.0138092041015625,-0.3690338134765625,-0.9086456298828125,0
