loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,label
1582526628,86,0,130403.7889,-0.055206299,-0.328933716,-1.051773071,2
1582526628,87,0,130403.8469,-0.087722778,-0.289825439,-0.964309692,2
1582526628,88,0,130403.9049,-0.065856934,-0.324005127,-0.991012573,2
1582526628,89,0,130403.9629,-0.085617065,-0.294906616,-1.006164551,2
1582526628,90,0,130404.0209,-0.09034729,-0.29309082,-1.036071777,2
1582526628,91,0,130404.0789,-0.061157227,-0.38772583,-0.99710083,2
1582526628,92,0,130404.1369,0.000595093,-0.335693359,-1.023666382,2
1582526628,93,0,130404.1949,0.046524048,-0.346817017,-0.937667847,2
1582526628,94,0,130404.253,0.043319702,-0.298675537,-0.811233521,2
1582526628,95,0,130404.311,0.028182983,-0.277526855,-0.587463379,2
1582526628,96,0,130404.369,0.045120239,-0.293792725,-0.532318115,2
1582526628,97,0,130404.427,-0.012832642,-0.190887451,-0.451477051,2
1582526628,98,0,130404.485,0.107879639,-0.217224121,-0.823455811,2
1582526628,99,0,130404.543,-0.17829895,0.014968872,-0.941925049,2
1582526628,100,0,130404.601,-0.329925537,0.07069397,-1.378936768,2
1582526628,101,0,130404.659,-0.172103882,0.005752563,-1.614517212,2
1582526628,102,0,130404.717,-0.35723877,0.01399231,-1.144775391,2
1582526629,103,0,130404.775,-0.505004883,-0.070831299,-1.395324707,2
1582526629,104,0,130404.8331,-0.376190186,0.021591187,-1.052001953,2
1582526629,105,0,130404.891,-0.061523438,-0.027404785,-1.246444702,2
1582526629,106,0,130404.9491,0.377059937,0.053497314,-1.727233887,2
1582526629,107,0,130405.0071,0.454910278,-0.005142212,-1.132476807,2
1582526629,108,0,130405.0651,0.409210205,-0.110046387,-0.95703125,2
1582526629,109,0,130405.1231,0.342254639,-0.124267578,-0.662796021,2
1582526629,110,0,130405.1811,0.375671387,-0.212905884,-0.443267822,2
1582526629,111,0,130405.2392,0.353317261,-0.225952148,-0.460388184,2
1582526629,112,0,130405.2971,0.120437622,-0.223022461,-0.48135376,2
1582526629,113,0,130405.3552,-0.356582642,0.002090454,-1.073608398,2
1582526629,114,0,130405.4132,-0.798919678,0.25428772,-1.618667603,2
1582526629,115,0,130405.4712,-0.116836548,-0.354644775,-1.239227295,2
1582526629,116,0,130405.5292,0.105377197,-0.309524536,-1.026565552,2
1582526629,117,0,130405.5873,0.134552002,-0.314056396,-0.88269043,2
1582526629,118,0,130405.6453,0.154220581,-0.267684937,-0.964874268,2
1582526629,119,0,130405.7033,0.124038696,-0.216033936,-0.938323975,2
1582526630,120,0,130405.7613,0.118881226,-0.23487854,-0.986602783,2
1582526630,121,0,130405.8193,0.116958618,-0.28263855,-0.949996948,2
1582526630,122,0,130405.8774,0.048995972,-0.236557007,-0.947174072,2
1582526630,123,0,130405.9354,0.122039795,-0.313140869,-0.979034424,2
1582526630,124,0,130405.9934,0.065124512,-0.257080078,-0.986450195,2
1582526630,125,0,130406.0514,0.051803589,-0.25491333,-0.957061768,2
1582526630,126,0,130406.1093,0.08921814,-0.296188354,-0.9793396,2
1582526630,127,0,130406.1674,0.025527954,-0.22038269,-0.986572266,2
1582526630,128,0,130406.2254,0.035797119,-0.305435181,-0.993743896,2
1582526630,129,0,130406.2834,0.015975952,-0.317733765,-0.928466797,2
1582526630,130,0,130406.3414,0.028869629,-0.290023804,-0.993743896,2
1582526630,131,0,130406.3995,0.000167847,-0.302932739,-0.967575073,2
1582526630,132,0,130406.4575,-0.022689819,-0.287124634,-0.950698853,2
1582526630,133,0,130406.5155,-0.033248901,-0.302703857,-1.008605957,2
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,, 
