loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,label
1582588654.707466,1,0,192431.612818375,0.030853271484375,-0.1991424560546875,-0.990081787109375,0
1582588654.739249,2,0,192431.670784375,0.0850677490234375,-0.2533111572265625,-1.072830200195312,0
1582588654.79805,3,0,192431.728747375,0.11126708984375,-0.2312774658203125,-0.99273681640625,0
1582588654.858018,4,0,192431.786745375,0.238800048828125,-0.254669189453125,-0.9312286376953125,0
1582588654.921967,5,0,192431.844739375,0.321319580078125,-0.29608154296875,-1.021987915039062,0
1582588654.98041,6,0,192431.902712375,0.153961181640625,-0.2149810791015625,-1.2607421875,0
1582588655.045239,7,0,192431.960658375,-0.3377532958984375,-0.0609283447265625,-1.473037719726562,0
1582588655.099907,8,0,192432.018651375,-0.390899658203125,-0.3589935302734375,-1.137771606445312,0
1582588655.157145,9,0,192432.076639375,-0.33245849609375,-0.4345855712890625,-0.8978271484375,0
1582588655.218038,10,0,192432.134542375,-0.3262939453125,-0.214569091796875,-0.648345947265625,0
1582588655.259669,11,0,192432.192521375,-0.118408203125,-0.1079864501953125,-0.3824920654296875,0
1582588655.319825,12,0,192432.250491375,0.0525665283203125,0.009124755859375,-0.3710479736328125,0
1582588655.380111,13,0,192432.308470375,0.45843505859375,-0.173553466796875,-0.5348052978515625,0
1582588655.431906,14,0,192432.366438375,0.4893035888671875,-0.0964508056640625,-0.5257568359375,0
1582588655.492171,15,0,192432.424438375,0.5468902587890625,0.122161865234375,-0.790679931640625,0
1582588655.555439,16,0,192432.482416375,0.66326904296875,0.1063995361328125,-1.574752807617188,0
1582588655.611847,17,0,192432.540377375,0.322540283203125,0.0750885009765625,-1.780624389648438,0
1582588655.67184,18,0,192432.598366375,-0.4371185302734375,0.101837158203125,-1.922760009765625,0
1582588655.722895,19,0,192432.656341375,-0.809967041015625,0.1107635498046875,-1.846817016601562,0
1582588655.783047,20,0,192432.714305375,-0.54150390625,-0.01568603515625,-1.445343017578125,0
1582588655.841408,21,0,192432.772285375,-0.2469940185546875,-0.05706787109375,-1.149154663085938,0
1582588655.89787,22,0,192432.830265375,-0.075653076171875,0.0462188720703125,-0.708740234375,0
1582588655.9549,23,0,192432.888237375,-0.030120849609375,0.3205108642578125,-0.6605682373046875,0
1582588656.020712,24,0,192432.946183375,0.356353759765625,-0.023651123046875,-0.39410400390625,0
1582588656.073227,25,0,192433.004092375,0.6508331298828125,-0.149810791015625,-0.8281097412109375,0
1582588656.130682,26,0,192433.062086375,0.479339599609375,-0.313262939453125,-0.8257293701171875,0
1582588656.188465,27,0,192433.120058375,0.302703857421875,-0.3379669189453125,-1.051589965820312,0
1582588656.247215,28,0,192433.178008375,0.0833892822265625,-0.2736358642578125,-1.041671752929688,0
1582588656.307238,29,0,192433.236010375,0.07928466796875,-0.2458648681640625,-1.07781982421875,0
1582588656.364204,30,0,192433.293979375,0.124755859375,-0.3064727783203125,-0.9629974365234375,0
1582588656.42584,31,0,192433.351962375,0.1513519287109375,-0.3323974609375,-0.855316162109375,0
1582588656.47988,32,0,192433.409954375,0.1459503173828125,-0.2895660400390625,-0.892303466796875,0
