loggingTime(txt),loggingSample(N),identifierForVendor(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label(N)
2020-03-13 13:47:26.956 -0700,1,78C976E1-270D-4701-AAC5-034656C6C0A8,627147.7055805417,0.05609130859375,-0.1469879150390625,-0.9497222900390625,0
2020-03-13 13:47:26.966 -0700,2,78C976E1-270D-4701-AAC5-034656C6C0A8,627147.7356645417,0.0326080322265625,-0.1277923583984375,-0.98199462890625,0
2020-03-13 13:47:27.006 -0700,3,78C976E1-270D-4701-AAC5-034656C6C0A8,627147.7657485417,-0.0057220458984375,-0.1281585693359375,-1.022994995117188,0
2020-03-13 13:47:27.026 -0700,4,78C976E1-270D-4701-AAC5-034656C6C0A8,627147.7958335417,0.0186614990234375,-0.146270751953125,-1.066558837890625,0
2020-03-13 13:47:27.069 -0700,5,78C976E1-270D-4701-AAC5-034656C6C0A8,627147.8259175417,0.03985595703125,-0.14410400390625,-1.12176513671875,0
2020-03-13 13:47:27.087 -0700,6,78C976E1-270D-4701-AAC5-034656C6C0A8,627147.8560015417,-0.0040130615234375,-0.14874267578125,-1.127960205078125,0
2020-03-13 13:47:27.129 -0700,7,78C976E1-270D-4701-AAC5-034656C6C0A8,627147.8860865417,0.0075836181640625,-0.14471435546875,-1.132247924804688,0
2020-03-13 13:47:27.147 -0700,8,78C976E1-270D-4701-AAC5-034656C6C0A8,627147.9161705417,0.0094451904296875,-0.134429931640625,-1.116943359375,0
2020-03-13 13:47:27.190 -0700,9,78C976E1-270D-4701-AAC5-034656C6C0A8,627147.9462545417,-0.0168914794921875,-0.1083984375,-1.121963500976562,0
2020-03-13 13:47:27.207 -0700,10,78C976E1-270D-4701-AAC5-034656C6C0A8,627147.9763395417,-0.0365753173828125,-0.083099365234375,-1.080093383789062,0
2020-03-13 13:47:27.249 -0700,11,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.0064235417,-0.0172119140625,-0.0863189697265625,-0.941070556640625,0
2020-03-13 13:47:27.267 -0700,12,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.0365075417,0.0029449462890625,-0.10302734375,-0.8001251220703125,0
2020-03-13 13:47:27.309 -0700,13,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.0665915417,0.01690673828125,-0.1113128662109375,-0.726715087890625,0
2020-03-13 13:47:27.327 -0700,14,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.0966765417,0.03033447265625,-0.1236724853515625,-0.667236328125,0
2020-03-13 13:47:27.370 -0700,15,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.1267605417,0.0610809326171875,-0.1214141845703125,-0.6361541748046875,0
2020-03-13 13:47:27.387 -0700,16,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.1568445417,0.1064910888671875,-0.1212005615234375,-0.73736572265625,0
2020-03-13 13:47:27.428 -0700,17,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.1869295418,0.156036376953125,-0.0673828125,-0.7969818115234375,0
2020-03-13 13:47:27.447 -0700,18,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.2170135417,0.2389984130859375,0.0189361572265625,-0.924346923828125,0
2020-03-13 13:47:27.490 -0700,19,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.2470975417,0.2574920654296875,0.035247802734375,-1.128311157226562,0
2020-03-13 13:47:27.508 -0700,20,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.2771815417,0.36529541015625,0.0346527099609375,-1.206512451171875,0
2020-03-13 13:47:27.548 -0700,21,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.3072665418,0.331756591796875,-0.0183258056640625,-1.350570678710938,0
2020-03-13 13:47:27.568 -0700,22,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.3373505417,0.2868499755859375,0.0193634033203125,-1.3909912109375,0
2020-03-13 13:47:27.611 -0700,23,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.3674345417,0.2159881591796875,0.0191497802734375,-1.510543823242188,0
2020-03-13 13:47:27.628 -0700,24,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.3975195417,0.0540313720703125,0.0776214599609375,-1.545516967773438,0
2020-03-13 13:47:27.671 -0700,25,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.427602875,-0.22344970703125,0.0692291259765625,-1.408981323242188,0
2020-03-13 13:47:27.688 -0700,26,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.457686875,-0.336761474609375,0.03558349609375,-1.461532592773438,0
2020-03-13 13:47:27.730 -0700,27,78C976E1-270D-4701-AAC5-034656C6C0A8,627148.487770875,-0.4518585205078125,0.004669189453125,-1.4459228515625,0
