loggingTime(txt),loggingSample(N),identifierForVendor(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label(N)
2020-03-13 20:36:10.041 -0700,1,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.364845125,0.17376708984375,-0.308746337890625,-1.08270263671875,0
2020-03-13 20:36:10.062 -0700,2,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.394930125,0.0977630615234375,-0.3343658447265625,-1.113555908203125,0
2020-03-13 20:36:10.097 -0700,3,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.4250161251,0.1172637939453125,-0.3516387939453125,-1.213607788085938,0
2020-03-13 20:36:10.122 -0700,4,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.4551011251,0.0768890380859375,-0.3465423583984375,-1.0953369140625,0
2020-03-13 20:36:10.160 -0700,5,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.485187125,0.03399658203125,-0.301910400390625,-1.076492309570312,0
2020-03-13 20:36:10.182 -0700,6,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.515272125,-0.0318603515625,-0.308380126953125,-1.06402587890625,0
2020-03-13 20:36:10.221 -0700,7,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.545357125,-0.0446014404296875,-0.3075714111328125,-1.074050903320312,0
2020-03-13 20:36:10.242 -0700,8,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.5754431251,-0.05865478515625,-0.3010101318359375,-1.008636474609375,0
2020-03-13 20:36:10.278 -0700,9,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.6055281251,-0.0806121826171875,-0.2904205322265625,-0.973968505859375,0
2020-03-13 20:36:10.302 -0700,10,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.6356141251,-0.083892822265625,-0.286102294921875,-0.929534912109375,0
2020-03-13 20:36:10.342 -0700,11,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.665699125,-0.0948333740234375,-0.28070068359375,-0.8266754150390625,0
2020-03-13 20:36:10.362 -0700,12,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.695784125,-0.09710693359375,-0.27099609375,-0.7185821533203125,0
2020-03-13 20:36:10.400 -0700,13,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.725870125,-0.0935821533203125,-0.2719268798828125,-0.587371826171875,0
2020-03-13 20:36:10.422 -0700,14,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.7559551251,-0.0786285400390625,-0.2762603759765625,-0.4580078125,0
2020-03-13 20:36:10.460 -0700,15,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.7860411251,-0.094482421875,-0.269134521484375,-0.3921661376953125,0
2020-03-13 20:36:10.483 -0700,16,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.816126125,-0.1035003662109375,-0.2379150390625,-0.3768157958984375,0
2020-03-13 20:36:10.520 -0700,17,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.846211125,-0.064910888671875,-0.2356719970703125,-0.3565521240234375,0
2020-03-13 20:36:10.543 -0700,18,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.876297125,-0.0626983642578125,-0.204071044921875,-0.409210205078125,0
2020-03-13 20:36:10.582 -0700,19,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.906382125,-0.05657958984375,-0.1634521484375,-0.499176025390625,0
2020-03-13 20:36:10.603 -0700,20,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.9364681251,-0.0733795166015625,-0.1062164306640625,-0.6334991455078125,0
2020-03-13 20:36:10.640 -0700,21,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.9665531251,-0.098388671875,-0.102020263671875,-0.7592620849609375,0
2020-03-13 20:36:10.663 -0700,22,78C976E1-270D-4701-AAC5-034656C6C0A8,650464.996638125,-0.15093994140625,-0.114990234375,-0.8751983642578125,0
2020-03-13 20:36:10.700 -0700,23,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.0267242501,-0.187103271484375,-0.141571044921875,-1.139694213867188,0
2020-03-13 20:36:10.723 -0700,24,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.05680925,-0.251556396484375,-0.15814208984375,-1.391311645507812,0
2020-03-13 20:36:10.759 -0700,25,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.08689525,-0.1997528076171875,-0.1768341064453125,-1.676223754882812,0
2020-03-13 20:36:10.784 -0700,26,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.11698025,-0.140838623046875,-0.098663330078125,-1.884536743164062,0
2020-03-13 20:36:10.821 -0700,27,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.1470662501,-0.1410675048828125,-0.009765625,-2.084121704101562,0
2020-03-13 20:36:10.844 -0700,28,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.1771512501,-0.1038055419921875,0.0333099365234375,-2.1627197265625,0
2020-03-13 20:36:10.880 -0700,29,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.20723625,-0.1016845703125,0.0489654541015625,-2.015731811523438,0
2020-03-13 20:36:10.904 -0700,30,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.23732225,-0.0957794189453125,0.0271453857421875,-1.744949340820312,0
2020-03-13 20:36:10.939 -0700,31,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.26740725,-0.061004638671875,-0.0123748779296875,-1.522933959960938,0
2020-03-13 20:36:10.964 -0700,32,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.29749325,-0.0249481201171875,-0.0406341552734375,-1.323974609375,0
2020-03-13 20:36:11.000 -0700,33,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.3275782501,-0.008697509765625,-0.046173095703125,-1.190689086914062,0
2020-03-13 20:36:11.024 -0700,34,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.3576632501,0.0620574951171875,-0.0868988037109375,-1.014007568359375,0
2020-03-13 20:36:11.061 -0700,35,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.38774925,0.0857696533203125,-0.1371917724609375,-0.808624267578125,0
2020-03-13 20:36:11.084 -0700,36,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.41783425,0.092041015625,-0.1898040771484375,-0.660400390625,0
2020-03-13 20:36:11.122 -0700,37,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.44792025,0.1075439453125,-0.238006591796875,-0.53253173828125,0
2020-03-13 20:36:11.145 -0700,38,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.47800525,0.0797576904296875,-0.3050079345703125,-0.3579254150390625,0
2020-03-13 20:36:11.179 -0700,39,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.5080902501,0.05560302734375,-0.3596038818359375,-0.25665283203125,0
2020-03-13 20:36:11.205 -0700,40,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.5381762501,0.039093017578125,-0.3720703125,-0.1772308349609375,0
2020-03-13 20:36:11.240 -0700,41,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.56826125,0.0504302978515625,-0.365814208984375,-0.10125732421875,0
2020-03-13 20:36:11.265 -0700,42,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.59834725,0.04400634765625,-0.362030029296875,-0.06805419921875,0
2020-03-13 20:36:11.301 -0700,43,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.62843225,0.0102081298828125,-0.36541748046875,-0.1148681640625,0
2020-03-13 20:36:11.325 -0700,44,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.6585172501,0.0245361328125,-0.3738250732421875,-0.1925048828125,0
2020-03-13 20:36:11.359 -0700,45,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.6886032501,0.0323028564453125,-0.2978973388671875,-0.2685546875,0
2020-03-13 20:36:11.385 -0700,46,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.7186882501,0.0830230712890625,-0.20428466796875,-0.4122314453125,0
2020-03-13 20:36:11.421 -0700,47,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.74877425,0.0392913818359375,-0.1683197021484375,-0.610015869140625,0
2020-03-13 20:36:11.445 -0700,48,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.77885925,-0.1040496826171875,-0.1256561279296875,-0.7730560302734375,0
2020-03-13 20:36:11.480 -0700,49,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.80894525,-0.080108642578125,-0.11297607421875,-0.8626861572265625,0
2020-03-13 20:36:11.505 -0700,50,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.8390302501,-0.1058502197265625,-0.0721282958984375,-1.091445922851562,0
2020-03-13 20:36:11.540 -0700,51,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.8691152501,-0.09307861328125,-0.037384033203125,-1.286605834960938,0
2020-03-13 20:36:11.566 -0700,52,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.8992012501,0.0418853759765625,-0.0215301513671875,-1.303146362304688,0
2020-03-13 20:36:11.601 -0700,53,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.92928625,-0.0325927734375,0.0134735107421875,-1.53997802734375,0
2020-03-13 20:36:11.626 -0700,54,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.95937225,-0.0179443359375,-0.0340576171875,-1.629837036132812,0
2020-03-13 20:36:11.661 -0700,55,78C976E1-270D-4701-AAC5-034656C6C0A8,650465.98945725,0.0433349609375,-0.116058349609375,-1.608200073242188,0
2020-03-13 20:36:11.686 -0700,56,78C976E1-270D-4701-AAC5-034656C6C0A8,650466.0195424167,0.1136627197265625,-0.1583709716796875,-1.629241943359375,0
2020-03-13 20:36:11.721 -0700,57,78C976E1-270D-4701-AAC5-034656C6C0A8,650466.0496284167,0.158447265625,-0.11505126953125,-1.567398071289062,0
2020-03-13 20:36:11.746 -0700,58,78C976E1-270D-4701-AAC5-034656C6C0A8,650466.0797134168,0.0531158447265625,-0.192901611328125,-1.463775634765625,0
2020-03-13 20:36:11.778 -0700,59,78C976E1-270D-4701-AAC5-034656C6C0A8,650466.1097994167,0.1077728271484375,-0.2451324462890625,-1.470657348632812,0
2020-03-13 20:36:11.806 -0700,60,78C976E1-270D-4701-AAC5-034656C6C0A8,650466.1398844167,0.0049285888671875,-0.20343017578125,-1.491455078125,0
