loggingTime(txt),loggingSample(N),identifierForVendor(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label(N)
2020-03-13 13:24:39.692 -0700,1,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.4448864167,-0.0312042236328125,-0.26300048828125,-0.8292999267578125,0
2020-03-13 13:24:39.713 -0700,2,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.4749704167,-0.0296630859375,-0.2891387939453125,-0.98895263671875,0
2020-03-13 13:24:39.743 -0700,3,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.5050544167,-0.0454864501953125,-0.2642974853515625,-0.9793701171875,0
2020-03-13 13:24:39.773 -0700,4,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.5351394167,0.005096435546875,-0.2710418701171875,-1.019821166992188,0
2020-03-13 13:24:39.803 -0700,5,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.5652234167,0.0128326416015625,-0.2731475830078125,-1.060440063476562,0
2020-03-13 13:24:39.833 -0700,6,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.5953074167,-0.0077972412109375,-0.247283935546875,-1.0345458984375,0
2020-03-13 13:24:39.863 -0700,7,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.6253914167,-0.016021728515625,-0.244354248046875,-1.036712646484375,0
2020-03-13 13:24:39.893 -0700,8,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.6554764167,-0.019287109375,-0.259857177734375,-1.049453735351562,0
2020-03-13 13:24:39.923 -0700,9,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.6855604167,-0.0252227783203125,-0.2425537109375,-1.01409912109375,0
2020-03-13 13:24:39.954 -0700,10,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.7156444167,-0.024932861328125,-0.2338714599609375,-0.9969635009765625,0
2020-03-13 13:24:39.984 -0700,11,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.7457284167,4.57763671875e-05,-0.26226806640625,-0.9349517822265625,0
2020-03-13 13:24:40.014 -0700,12,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.7758124167,0.0015106201171875,-0.2698974609375,-0.943023681640625,0
2020-03-13 13:24:40.044 -0700,13,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.8058974167,0.01324462890625,-0.2485198974609375,-0.9490814208984375,0
2020-03-13 13:24:40.074 -0700,14,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.8359814167,0.0121612548828125,-0.219329833984375,-0.901763916015625,0
2020-03-13 13:24:40.104 -0700,15,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.8660654167,0.03009033203125,-0.1927032470703125,-0.783721923828125,0
2020-03-13 13:24:40.135 -0700,16,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.8961494167,0.0655975341796875,-0.1707611083984375,-0.6810150146484375,0
2020-03-13 13:24:40.164 -0700,17,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.9262344167,0.0586090087890625,-0.1359710693359375,-0.595489501953125,0
2020-03-13 13:24:40.194 -0700,18,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.9563184167,0.0412750244140625,-0.100250244140625,-0.5019683837890625,0
2020-03-13 13:24:40.224 -0700,19,78C976E1-270D-4701-AAC5-034656C6C0A8,625780.9864024167,0.09185791015625,-0.0961761474609375,-0.467376708984375,0
2020-03-13 13:24:40.255 -0700,20,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.0164864167,-0.009918212890625,-0.087615966796875,-0.4657745361328125,0
2020-03-13 13:24:40.285 -0700,21,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.0465714167,-0.08050537109375,-0.08453369140625,-0.5915374755859375,0
2020-03-13 13:24:40.315 -0700,22,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.0766554167,-0.014923095703125,-0.1190185546875,-0.8459014892578125,0
2020-03-13 13:24:40.345 -0700,23,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.1067394167,-0.0889434814453125,-0.074188232421875,-0.8428955078125,0
2020-03-13 13:24:40.375 -0700,24,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.1368234167,-0.0095062255859375,-0.1363067626953125,-1.220916748046875,0
2020-03-13 13:24:40.405 -0700,25,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.1669084167,-0.047698974609375,-0.09661865234375,-1.3157958984375,0
2020-03-13 13:24:40.435 -0700,26,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.196993,-0.1181793212890625,-0.0589447021484375,-1.31048583984375,0
2020-03-13 13:24:40.465 -0700,27,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.2270770001,0.0511322021484375,-0.0995330810546875,-1.43756103515625,0
2020-03-13 13:24:40.495 -0700,28,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.257161,-0.0236663818359375,-0.08868408203125,-1.433700561523438,0
2020-03-13 13:24:40.525 -0700,29,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.287246,-0.100433349609375,-0.0966796875,-1.350921630859375,0
2020-03-13 13:24:40.555 -0700,30,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.31733,-0.0270843505859375,-0.1078338623046875,-1.381149291992188,0
2020-03-13 13:24:40.586 -0700,31,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.3474140001,-0.032989501953125,-0.075714111328125,-1.315261840820312,0
2020-03-13 13:24:40.635 -0700,32,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.377498,-0.0179901123046875,-0.0423431396484375,-1.260025024414062,0
2020-03-13 13:24:40.653 -0700,33,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.407582,-0.0174407958984375,-0.0174713134765625,-1.188873291015625,0
2020-03-13 13:24:40.676 -0700,34,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.437667,-0.065948486328125,-0.014312744140625,-1.152374267578125,0
2020-03-13 13:24:40.706 -0700,35,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.4677510001,-0.099456787109375,-0.0177459716796875,-1.098861694335938,0
2020-03-13 13:24:40.736 -0700,36,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.497835,-0.14654541015625,-0.004302978515625,-1.045272827148438,0
2020-03-13 13:24:40.766 -0700,37,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.527919,-0.237091064453125,0.050506591796875,-0.9721527099609375,0
2020-03-13 13:24:40.796 -0700,38,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.558004,-0.2775726318359375,0.072021484375,-0.9651947021484375,0
2020-03-13 13:24:40.826 -0700,39,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.5880880001,-0.3068084716796875,0.0738067626953125,-0.9764556884765625,0
2020-03-13 13:24:40.856 -0700,40,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.618172,-0.3037261962890625,0.0658416748046875,-0.891326904296875,0
2020-03-13 13:24:40.887 -0700,41,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.648256,-0.2120513916015625,0.072967529296875,-0.85565185546875,0
2020-03-13 13:24:40.916 -0700,42,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.678341,-0.1194915771484375,0.0832977294921875,-0.924072265625,0
2020-03-13 13:24:40.946 -0700,43,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.7084250001,0.00701904296875,0.0738525390625,-0.9907073974609375,0
2020-03-13 13:24:40.977 -0700,44,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.738509,0.1217498779296875,0.051849365234375,-0.986602783203125,0
2020-03-13 13:24:41.006 -0700,45,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.768593,0.2341461181640625,0.0670166015625,-0.965667724609375,0
2020-03-13 13:24:41.037 -0700,46,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.798677,0.2946319580078125,0.0634918212890625,-1.05023193359375,0
2020-03-13 13:24:41.067 -0700,47,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.8287620001,0.288604736328125,0.0523223876953125,-1.084457397460938,0
2020-03-13 13:24:41.097 -0700,48,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.858846,0.2855682373046875,0.0437774658203125,-1.05303955078125,0
2020-03-13 13:24:41.127 -0700,49,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.88893,0.278350830078125,0.0213165283203125,-1.007843017578125,0
2020-03-13 13:24:41.157 -0700,50,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.919014,0.2179107666015625,0.0186004638671875,-1.054519653320312,0
2020-03-13 13:24:41.187 -0700,51,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.9490990001,0.175384521484375,0.0184326171875,-1.037094116210938,0
2020-03-13 13:24:41.217 -0700,52,78C976E1-270D-4701-AAC5-034656C6C0A8,625781.979183,0.1369781494140625,0.0117645263671875,-0.9775543212890625,0
2020-03-13 13:24:41.247 -0700,53,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.009267,0.1000213623046875,0.00506591796875,-0.983123779296875,0
2020-03-13 13:24:41.277 -0700,54,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.039351,0.0730743408203125,0.0068359375,-0.9367828369140625,0
2020-03-13 13:24:41.307 -0700,55,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.0694360001,0.05987548828125,0.0315093994140625,-0.917816162109375,0
2020-03-13 13:24:41.337 -0700,56,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.09952,0.07720947265625,0.015411376953125,-0.9615936279296875,0
2020-03-13 13:24:41.367 -0700,57,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.129604,0.0718841552734375,-0.037841796875,-0.994049072265625,0
2020-03-13 13:24:41.398 -0700,58,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.159688,0.0345458984375,-0.0415191650390625,-0.950958251953125,0
2020-03-13 13:24:41.428 -0700,59,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.18977675,0.0816192626953125,-0.048187255859375,-1.062759399414062,0
2020-03-13 13:24:41.458 -0700,60,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.21986075,0.0861053466796875,-0.04119873046875,-1.059524536132812,0
2020-03-13 13:24:41.488 -0700,61,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.24994475,0.0545501708984375,-0.0485992431640625,-1.066116333007812,0
2020-03-13 13:24:41.518 -0700,62,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.2800287501,0.04296875,-0.0300445556640625,-1.01165771484375,0
2020-03-13 13:24:41.548 -0700,63,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.31011275,0.0430755615234375,-0.0462188720703125,-1.066192626953125,0
2020-03-13 13:24:41.578 -0700,64,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.34019775,0.048614501953125,-0.037017822265625,-1.0401611328125,0
2020-03-13 13:24:41.608 -0700,65,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.37028175,0.0887908935546875,-0.03662109375,-1.100936889648438,0
2020-03-13 13:24:41.638 -0700,66,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.4003657501,0.018310546875,-0.059326171875,-0.9651947021484375,0
2020-03-13 13:24:41.668 -0700,67,78C976E1-270D-4701-AAC5-034656C6C0A8,625782.43044975,0.0617828369140625,-0.0403289794921875,-0.9399261474609375,0
