loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,label
1582531533.025906,1,0,135309.3006917917,0.232177734375,-0.182281494140625,-1.298965454101562,0
1582531533.077682,2,0,135309.3586627917,0.24267578125,-0.261505126953125,-1.237411499023438,0
1582531533.135829,3,0,135309.4166697917,0.2023162841796875,-0.26776123046875,-1.094711303710938,0
1582531533.19451,4,0,135309.4746697917,0.1764984130859375,-0.3461456298828125,-0.936737060546875,0
1582531533.254165,5,0,135309.5326427917,0.2000579833984375,-0.379638671875,-0.8128814697265625,0
1582531533.293756,6,0,135309.5906257917,0.073699951171875,-0.1872100830078125,-0.5995330810546875,0
1582531533.352931,7,0,135309.6486057917,-0.0350799560546875,-0.2796630859375,-0.35662841796875,0
1582531533.410128,8,0,135309.7066297917,-0.1176605224609375,-0.4155120849609375,-0.4113922119140625,0
1582531533.467879,9,0,135309.7645814167,-0.2401275634765625,-0.34881591796875,-0.2845611572265625,0
1582531533.525868,10,0,135309.8225814167,-0.3880462646484375,-0.19195556640625,-0.4265899658203125,0
1582531533.590835,11,0,135309.8805774167,-0.3261871337890625,-0.1280670166015625,-0.811676025390625,0
1582531533.648166,12,0,135309.9385634167,-0.1630096435546875,0.0678253173828125,-1.025115966796875,0
1582531533.700102,13,0,135309.9965554167,0.0247650146484375,-0.06494140625,-1.453475952148438,0
1582531533.757526,14,0,135310.0545384167,-0.0101470947265625,0.073577880859375,-1.376495361328125,0
1582531533.818077,15,0,135310.1125624167,0.3567657470703125,-0.146331787109375,-1.693801879882812,0
1582531533.874102,16,0,135310.1705654167,0.469940185546875,-0.133453369140625,-1.584396362304688,0
1582531533.93173,17,0,135310.2285584167,0.258636474609375,-0.0417022705078125,-1.447113037109375,0
1582531533.99967,18,0,135310.2865334167,-0.1439056396484375,0.0843048095703125,-1.072021484375,0
1582531534.047531,19,0,135310.3445464167,-0.61572265625,0.10638427734375,-0.7371063232421875,0
1582531534.105715,20,0,135310.4025524167,-0.873321533203125,0.27996826171875,-0.691925048828125,0
1582531534.163631,21,0,135310.4605484167,-0.822509765625,0.22052001953125,-0.6359405517578125,0
1582531534.222905,22,0,135310.5185274167,-0.430755615234375,-0.0088653564453125,-0.9124298095703125,0
1582531534.282317,23,0,135310.5765114167,-0.0808563232421875,-0.180389404296875,-1.021820068359375,0
1582531534.339536,24,0,135310.6345164167,0.15338134765625,-0.223968505859375,-0.9073333740234375,0
1582531534.395603,25,0,135310.6925294167,0.241973876953125,-0.237274169921875,-0.8060455322265625,0
1582531534.459259,26,0,135310.7505284167,0.2831573486328125,-0.1050567626953125,-0.949859619140625,0
1582531534.515092,27,0,135310.8085274167,0.2644195556640625,-0.1177520751953125,-1.106246948242188,0
1582531534.57697,28,0,135310.8665234167,0.234130859375,-0.1218719482421875,-1.084442138671875,0
1582531534.635306,29,0,135310.9245034167,0.1793975830078125,-0.2094268798828125,-1.056427001953125,0
1582531534.69535,30,0,135310.9825104167,0.133056640625,-0.2562408447265625,-0.9944610595703125,0
1582531534.75443,31,0,135311.0405084167,0.0754852294921875,-0.2198028564453125,-1.009628295898438,0
1582531534.818956,32,0,135311.0985034167,0.0387725830078125,-0.209014892578125,-0.975067138671875,0
1582531534.876112,33,0,135311.1564954167,0.028228759765625,-0.2284088134765625,-0.976409912109375,0
