loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,label
1582529168.655068,1,0,132944.9014109167,0.145751953125,-0.2758941650390625,-0.93927001953125,0
1582529168.691519,2,0,132944.9594019167,0.205841064453125,-0.2913818359375,-1.090682983398438,0
1582529168.749374,3,0,132945.0173779167,0.3168182373046875,-0.3625640869140625,-0.996307373046875,0
1582529168.804327,4,0,132945.0753259167,0.2330780029296875,-0.2305755615234375,-0.850921630859375,0
1582529168.861667,5,0,132945.1332919167,0.0478363037109375,-0.129150390625,-0.5380096435546875,0
1582529168.922911,6,0,132945.1913119167,-0.2601470947265625,-0.0198211669921875,-0.595001220703125,0
1582529168.980596,7,0,132945.2493179167,-0.2255096435546875,-0.128875732421875,-0.961578369140625,0
1582529169.045367,8,0,132945.3073229167,0.0574493408203125,-0.0422515869140625,-1.832229614257812,0
1582529169.102641,9,0,132945.3653239167,0.6131591796875,0.0649261474609375,-2.217147827148438,0
1582529169.161285,10,0,132945.4233069167,0.971893310546875,-0.1450042724609375,-1.651885986328125,0
1582529169.219307,11,0,132945.4813049167,0.8781890869140625,-0.12249755859375,-1.006622314453125,0
1582529169.281778,12,0,132945.5393089167,0.7100830078125,-0.1642303466796875,-0.6460418701171875,0
1582529169.343679,13,0,132945.5973039167,0.5079498291015625,-0.1204071044921875,-0.454620361328125,0
1582529169.403851,14,0,132945.6553009167,0.181732177734375,-0.0532989501953125,-0.126800537109375,0
1582529169.464127,15,0,132945.7132759167,-0.0837860107421875,-0.06683349609375,-0.2002105712890625,0
1582529169.52635,16,0,132945.7712069167,-0.398956298828125,-0.0580291748046875,-0.1479339599609375,0
1582529169.559816,17,0,132945.8292079167,-0.4656524658203125,-0.120513916015625,-0.5849609375,0
1582529169.616383,18,0,132945.8872149167,-0.5257720947265625,-0.2246246337890625,-0.98974609375,0
1582529169.674532,19,0,132945.9451819167,-0.5145721435546875,-0.0059356689453125,-1.697601318359375,0
1582529169.736509,20,0,132946.0031999167,0.3345794677734375,-0.2828521728515625,-2.071807861328125,0
1582529169.790046,21,0,132946.0611959167,0.810638427734375,-0.299774169921875,-1.811660766601562,0
1582529169.849464,22,0,132946.1191799167,0.7415771484375,0.199249267578125,-1.202804565429688,0
1582529169.907326,23,0,132946.1771659167,0.4631805419921875,0.1956329345703125,-0.63134765625,0
1582529169.964522,24,0,132946.2351859167,0.210205078125,-0.0673370361328125,-0.7823638916015625,0
1582529170.022449,25,0,132946.2931799167,0.0177001953125,-0.1368865966796875,-1.019439697265625,0
1582529170.081868,26,0,132946.3511549167,0.0636749267578125,-0.204559326171875,-1.032669067382812,0
1582529170.139757,27,0,132946.4090839167,0.0487213134765625,-0.2205963134765625,-0.917999267578125,0
1582529170.199712,28,0,132946.4670669167,0.057281494140625,-0.1935882568359375,-1.0343017578125,0
1582529170.256512,29,0,132946.5250739167,0.0011138916015625,-0.223419189453125,-0.950225830078125,0
1582529170.315473,30,0,132946.5830689167,0.0264434814453125,-0.2149658203125,-1.023941040039062,0
1582529170.372075,31,0,132946.6410589167,-0.0009002685546875,-0.1679229736328125,-0.960784912109375,0
