loggingTime(txt),loggingSample(N),identifierForVendor(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label(N)
2020-04-13 12:55:05.466 -1000,1,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.11812650001,0.04705810546875,-0.10943603515625,-0.9918060302734375,0
2020-04-13 12:55:05.526 -1000,2,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.1778165,0.034027099609375,-0.110870361328125,-0.98980712890625,0
2020-04-13 12:55:05.585 -1000,3,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.2375075,-0.008544921875,-0.099365234375,-0.98388671875,0
2020-04-13 12:55:05.645 -1000,4,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.2971985,-0.025115966796875,-0.08721923828125,-0.988006591796875,0
2020-04-13 12:55:05.705 -1000,5,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.3568885,-0.0428009033203125,-0.093231201171875,-1.020065307617188,0
2020-04-13 12:55:05.764 -1000,6,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.4165795,-0.0744171142578125,-0.0805816650390625,-1.029586791992188,0
2020-04-13 12:55:05.824 -1000,7,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.4762695,-0.04962158203125,-0.0867767333984375,-1.034515380859375,0
2020-04-13 12:55:05.884 -1000,8,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.5359605,-0.050750732421875,-0.0750732421875,-1.027984619140625,0
2020-04-13 12:55:05.943 -1000,9,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.5956515,-0.0421295166015625,-0.097198486328125,-1.0548095703125,0
2020-04-13 12:55:06.003 -1000,10,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.6553415,-0.032257080078125,-0.09820556640625,-1.088165283203125,0
2020-04-13 12:55:06.063 -1000,11,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.7150325,-0.0312042236328125,-0.0958709716796875,-1.0706787109375,0
2020-04-13 12:55:06.122 -1000,12,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.774722125,-0.0245513916015625,-0.1029815673828125,-1.069198608398438,0
2020-04-13 12:55:06.182 -1000,13,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.83441312501,-0.01751708984375,-0.1138153076171875,-1.036880493164062,0
2020-04-13 12:55:06.242 -1000,14,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.894104125,0.0057830810546875,-0.141693115234375,-1.013687133789062,0
2020-04-13 12:55:06.302 -1000,15,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35070.953794125,0.0304412841796875,-0.153778076171875,-1.049514770507812,0
2020-04-13 12:55:06.361 -1000,16,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35071.013485125,0.02777099609375,-0.180633544921875,-0.99395751953125,0
2020-04-13 12:55:06.421 -1000,17,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35071.073176125,0.00531005859375,-0.17279052734375,-0.98095703125,0
2020-04-13 12:55:06.481 -1000,18,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35071.132866125,0.00970458984375,-0.1868438720703125,-1.032379150390625,0
2020-04-13 12:55:06.540 -1000,19,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35071.192557125,-0.002044677734375,-0.2063751220703125,-0.915496826171875,0
2020-04-13 12:55:06.600 -1000,20,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35071.252247125,-0.023284912109375,-0.242523193359375,-0.898681640625,0
2020-04-13 12:55:06.660 -1000,21,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35071.311938125,0.01068115234375,-0.2310638427734375,-0.9016265869140625,0
2020-04-13 12:55:06.719 -1000,22,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35071.371629125,0.00714111328125,-0.2640533447265625,-0.8578338623046875,0
2020-04-13 12:55:06.779 -1000,23,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35071.431319125,-0.0001068115234375,-0.2613067626953125,-0.8658905029296875,0
2020-04-13 12:55:06.839 -1000,24,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35071.491010125,-0.018707275390625,-0.2494659423828125,-0.8941192626953125,0
2020-04-13 12:55:06.898 -1000,25,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35071.550701125,-0.05517578125,-0.27935791015625,-0.8824920654296875,0
2020-04-13 12:55:06.958 -1000,26,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,35071.610391125,-0.0547027587890625,-0.2534637451171875,-0.9054107666015625,0
