loggingTime(txt),loggingSample(N),identifierForVendor(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label(N)
2020-02-27 00:28:56.057 -0800,1,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955877.3765031667,-0.072357177734375,-0.372955322265625,-0.951019287109375,0
2020-02-27 00:28:56.118 -0800,2,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955877.4361981667,-0.066864013671875,-0.3825836181640625,-0.945648193359375,0
2020-02-27 00:28:56.179 -0800,3,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955877.4958921667,-0.0289306640625,-0.3720855712890625,-0.94586181640625,0
2020-02-27 00:28:56.238 -0800,4,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955877.5555871667,0.0009307861328125,-0.3684539794921875,-0.9190216064453125,0
2020-02-27 00:28:56.303 -0800,5,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955877.6152811667,0.0381317138671875,-0.3857421875,-0.927764892578125,0
2020-02-27 00:28:56.363 -0800,6,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955877.6749761667,0.0842132568359375,-0.3986663818359375,-0.9008026123046875,0
2020-02-27 00:28:56.423 -0800,7,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955877.7346701667,0.148529052734375,-0.3577117919921875,-0.8854217529296875,0
2020-02-27 00:28:56.483 -0800,8,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955877.7943651667,0.1657562255859375,-0.3060150146484375,-0.908447265625,0
2020-02-27 00:28:56.543 -0800,9,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955877.8540591667,-0.0207366943359375,-0.269500732421875,-0.91143798828125,0
2020-02-27 00:28:56.603 -0800,10,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955877.9137541667,-0.1861419677734375,-0.2784423828125,-0.91595458984375,0
2020-02-27 00:28:56.663 -0800,11,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955877.9734473751,-0.3322296142578125,-0.3079681396484375,-0.9080963134765625,0
2020-02-27 00:28:56.723 -0800,12,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.0331413751,-0.4315948486328125,-0.3248138427734375,-0.97564697265625,0
2020-02-27 00:28:56.786 -0800,13,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.0928363751,-0.42864990234375,-0.313507080078125,-0.9635467529296875,0
2020-02-27 00:28:56.844 -0800,14,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.1525303751,-0.31707763671875,-0.276031494140625,-0.9859619140625,0
2020-02-27 00:28:56.904 -0800,15,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.2122253751,-0.139923095703125,-0.2267303466796875,-0.9958038330078125,0
2020-02-27 00:28:56.964 -0800,16,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.2719193751,0.0261688232421875,-0.191619873046875,-0.9960479736328125,0
2020-02-27 00:28:57.023 -0800,17,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.3316143751,0.122344970703125,-0.1996307373046875,-0.968597412109375,0
2020-02-27 00:28:57.083 -0800,18,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.3913083751,0.185394287109375,-0.21954345703125,-0.969573974609375,0
2020-02-27 00:28:57.145 -0800,19,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.4510033751,0.182281494140625,-0.2348480224609375,-0.9394378662109375,0
2020-02-27 00:28:57.205 -0800,20,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.5106973751,0.0719757080078125,-0.2516021728515625,-1.009124755859375,0
2020-02-27 00:28:57.264 -0800,21,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.5703923751,-0.0585174560546875,-0.2125244140625,-1.029800415039062,0
2020-02-27 00:28:57.323 -0800,22,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.6300863751,-0.1454315185546875,-0.184295654296875,-1.09918212890625,0
2020-02-27 00:28:57.383 -0800,23,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.6897813751,-0.2283782958984375,-0.2050018310546875,-1.0504150390625,0
2020-02-27 00:28:57.444 -0800,24,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.7494753751,-0.20361328125,-0.2042388916015625,-1.01617431640625,0
2020-02-27 00:28:57.505 -0800,25,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.8091703751,-0.170562744140625,-0.2258453369140625,-0.9871978759765625,0
2020-02-27 00:28:57.563 -0800,26,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.8688643751,-0.1063690185546875,-0.2270050048828125,-0.96368408203125,0
2020-02-27 00:28:57.623 -0800,27,AA7096C8-1371-4F44-9B1F-FADFAA8EE5E5,955878.9285601667,-0.0931243896484375,-0.2578277587890625,-0.9681549072265625,0
