loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,label
1582529260.738041,1,0,133036.994330625,0.1742401123046875,-0.290618896484375,-1.052200317382812,0
1582529260.78493,2,0,133037.052341625,0.16748046875,-0.23748779296875,-1.011734008789062,0
1582529260.841223,3,0,133037.110337625,0.1352386474609375,-0.21356201171875,-0.9180145263671875,0
1582529260.899166,4,0,133037.168333625,0.08233642578125,-0.2387542724609375,-0.8941192626953125,0
1582529260.958284,5,0,133037.226314625,-0.0411834716796875,-0.280548095703125,-1.083419799804688,0
1582529261.019979,6,0,133037.284298625,-0.0567626953125,-0.244659423828125,-1.38323974609375,0
1582529261.081877,7,0,133037.342311625,0.2511444091796875,-0.2689056396484375,-1.43243408203125,0
1582529261.13867,8,0,133037.400308625,0.573760986328125,-0.3153839111328125,-1.2012939453125,0
1582529261.197968,9,0,133037.458293625,0.673736572265625,-0.362396240234375,-0.9030609130859375,0
1582529261.260148,10,0,133037.516278625,0.66485595703125,-0.32354736328125,-0.6969451904296875,0
1582529261.321132,11,0,133037.574271625,0.52789306640625,-0.29779052734375,-0.4580230712890625,0
1582529261.381656,12,0,133037.632242625,0.370849609375,-0.2669830322265625,-0.4630126953125,0
1582529261.441025,13,0,133037.690242625,0.181549072265625,-0.2603912353515625,-0.3535614013671875,0
1582529261.479992,14,0,133037.748226625,0.0716400146484375,-0.3130035400390625,-0.3562164306640625,0
1582529261.539997,15,0,133037.806221625,-0.215301513671875,-0.12652587890625,-0.5804595947265625,0
1582529261.595159,16,0,133037.864218625,-0.16497802734375,-0.330352783203125,-0.9304962158203125,0
1582529261.653103,17,0,133037.922182625,-0.4584197998046875,-0.2694244384765625,-1.145523071289062,0
1582529261.712813,18,0,133037.980195625,-0.3003387451171875,-0.3043212890625,-1.493240356445312,0
1582529261.768914,19,0,133038.038182625,-0.195892333984375,-0.1689605712890625,-1.398468017578125,0
1582529261.836739,20,0,133038.096149625,0.1971282958984375,-0.0891876220703125,-1.585037231445312,0
1582529261.89472,21,0,133038.154160625,0.2964630126953125,-0.07098388671875,-1.216766357421875,0
1582529261.944765,22,0,133038.212124625,0.374237060546875,-0.116455078125,-1.020980834960938,0
1582529262.004137,23,0,133038.270132625,0.37890625,-0.0935821533203125,-1.006271362304688,0
1582529262.061605,24,0,133038.328121625,0.1335601806640625,-0.1070709228515625,-0.8423309326171875,0
1582529262.121982,25,0,133038.386126625,0.068328857421875,-0.1209716796875,-0.9655609130859375,0
1582529262.182123,26,0,133038.444122625,0.0204925537109375,-0.124298095703125,-0.998931884765625,0
1582529262.232524,27,0,133038.502095625,0.0036163330078125,-0.174041748046875,-1.010360717773438,0
1582529262.290914,28,0,133038.560118625,-0.0161285400390625,-0.13555908203125,-0.9828033447265625,0
1582529262.348343,29,0,133038.618099625,-0.021636962890625,-0.0866546630859375,-1.050369262695312,0
