loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,label
1582528309.697944,1,0,132085.9482947917,-0.03607177734375,-0.17938232421875,-0.9868011474609375,0
1582528309.750249,2,0,132086.0063087917,0.0061187744140625,-0.2172698974609375,-0.9875946044921875,0
1582528309.809951,3,0,132086.0643067917,-0.0033416748046875,-0.2467193603515625,-1.032730102539062,0
1582528309.869861,4,0,132086.1223017917,-0.0472412109375,-0.2895965576171875,-1.308242797851562,0
1582528309.930005,5,0,132086.1803047917,-0.186279296875,-0.24371337890625,-1.508270263671875,0
1582528309.980236,6,0,132086.2383057917,-0.193328857421875,-0.2855072021484375,-1.45574951171875,0
1582528310.031837,7,0,132086.2965737917,-0.1120452880859375,-0.365325927734375,-1.270889282226562,0
1582528310.091383,8,0,132086.3545577917,-0.06024169921875,-0.2947235107421875,-0.755157470703125,0
1582528310.151612,9,0,132086.4125657917,-0.0116424560546875,-0.1787261962890625,-0.6051025390625,0
1582528310.208015,10,0,132086.4705437917,0.006591796875,-0.1164703369140625,-0.2162017822265625,0
1582528310.270929,11,0,132086.5285277917,-0.0470428466796875,-0.1420745849609375,-0.3759307861328125,0
1582528310.331622,12,0,132086.5865477917,-0.0870819091796875,-0.1524200439453125,-0.3826141357421875,0
1582528310.393412,13,0,132086.6445457917,-0.0245513916015625,-0.37286376953125,-0.4544219970703125,0
1582528310.452506,14,0,132086.7025427917,-0.1328125,-0.189727783203125,-0.6692352294921875,0
1582528310.51263,15,0,132086.7605517917,-0.037261962890625,-0.1623382568359375,-1.129348754882812,0
1582528310.572302,16,0,132086.8185477917,0.1204071044921875,-0.1852874755859375,-1.217575073242188,0
1582528310.633969,17,0,132086.8765277917,0.1670989990234375,-0.1678314208984375,-1.546859741210938,0
1582528310.668797,18,0,132086.9345447917,0.0575408935546875,-0.185394287109375,-1.565948486328125,0
1582528310.726585,19,0,132086.9925167917,0.09783935546875,-0.2192535400390625,-1.379730224609375,0
1582528310.78589,20,0,132087.0505317917,-0.000274658203125,-0.177703857421875,-1.065887451171875,0
1582528310.848113,21,0,132087.1085357917,0.0090789794921875,-0.1610107421875,-0.9183807373046875,0
1582528310.900354,22,0,132087.1665277917,-0.0445098876953125,-0.157989501953125,-0.9537811279296875,0
1582528310.959859,23,0,132087.2245217917,-0.0428314208984375,-0.182952880859375,-0.90655517578125,0
1582528311.017053,24,0,132087.2825307917,-0.024749755859375,-0.2226715087890625,-1.002487182617188,0
1582528311.075564,25,0,132087.3405247917,-0.0709228515625,-0.13836669921875,-1.029327392578125,0
