loggingTime(txt),loggingSample(N),identifierForVendor(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label(N)
2020-03-13 13:47:40.359 -0700,1,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.1231613751,0.127899169921875,-0.2638092041015625,-0.90704345703125,0
2020-03-13 13:47:40.384 -0700,2,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.153245375,0.062652587890625,-0.2648773193359375,-0.9876556396484375,0
2020-03-13 13:47:40.414 -0700,3,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.183329375,-0.019683837890625,-0.3121337890625,-1.00738525390625,0
2020-03-13 13:47:40.446 -0700,4,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.2134133751,-0.02471923828125,-0.36248779296875,-0.9777679443359375,0
2020-03-13 13:47:40.474 -0700,5,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.2434983751,-0.00653076171875,-0.348175048828125,-0.976837158203125,0
2020-03-13 13:47:40.505 -0700,6,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.273582375,-0.0501556396484375,-0.3187255859375,-1.035690307617188,0
2020-03-13 13:47:40.534 -0700,7,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.303666375,-0.03179931640625,-0.3359832763671875,-1.165191650390625,0
2020-03-13 13:47:40.566 -0700,8,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.3337503751,-0.0595855712890625,-0.305450439453125,-1.149932861328125,0
2020-03-13 13:47:40.596 -0700,9,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.3638353751,-0.000946044921875,-0.283905029296875,-1.101715087890625,0
2020-03-13 13:47:40.625 -0700,10,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.393919375,0.0210418701171875,-0.218536376953125,-1.024002075195312,0
2020-03-13 13:47:40.654 -0700,11,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.4239993751,-0.003509521484375,-0.214263916015625,-0.942718505859375,0
2020-03-13 13:47:40.687 -0700,12,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.4540833751,0.0238189697265625,-0.1880340576171875,-0.8604583740234375,0
2020-03-13 13:47:40.714 -0700,13,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.484167375,0.06292724609375,-0.13580322265625,-0.78338623046875,0
2020-03-13 13:47:40.745 -0700,14,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.514252375,0.095367431640625,-0.1157379150390625,-0.70758056640625,0
2020-03-13 13:47:40.775 -0700,15,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.5443363751,0.140533447265625,-0.070281982421875,-0.6987762451171875,0
2020-03-13 13:47:40.808 -0700,16,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.5744203751,0.1748809814453125,-0.034271240234375,-0.700531005859375,0
2020-03-13 13:47:40.835 -0700,17,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.604504375,0.230377197265625,-0.0349884033203125,-0.7296142578125,0
2020-03-13 13:47:40.866 -0700,18,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.634589375,0.331695556640625,-0.0900115966796875,-0.80157470703125,0
2020-03-13 13:47:40.897 -0700,19,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.6646733751,0.4057464599609375,-0.0830230712890625,-0.9173736572265625,0
2020-03-13 13:47:40.927 -0700,20,78C976E1-270D-4701-AAC5-034656C6C0A8,627161.6947573751,0.4170989990234375,-0.0675048828125,-1.089584350585938,0
