loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,label
1582531443.23002,1,0,135219.5271445,-0.0266876220703125,-0.1342926025390625,-1.0306396484375,0
1582531443.287925,2,0,135219.5851305,-0.051239013671875,-0.1454925537109375,-0.93524169921875,0
1582531443.34626,3,0,135219.6431065,-0.0883331298828125,-0.1395111083984375,-0.86309814453125,0
1582531443.406274,4,0,135219.7011055,-0.079376220703125,-0.119903564453125,-0.9951629638671875,0
1582531443.466489,5,0,135219.7589787917,0.03375244140625,-0.117889404296875,-1.2442626953125,0
1582531443.522465,6,0,135219.8169907917,0.1548004150390625,-0.077117919921875,-1.505172729492188,0
1582531443.579688,7,0,135219.8749737917,0.227294921875,-0.1417694091796875,-1.502212524414062,0
1582531443.637736,8,0,135219.9329597917,0.3019256591796875,-0.203765869140625,-1.19708251953125,0
1582531443.696687,9,0,135219.9909407917,0.2869415283203125,-0.2556304931640625,-0.8618316650390625,0
1582531443.753747,10,0,135220.0489257917,0.10040283203125,-0.1495208740234375,-0.6859893798828125,0
1582531443.814098,11,0,135220.1068737917,-0.05194091796875,-0.225494384765625,-0.4316253662109375,0
1582531443.869142,12,0,135220.1648877917,-0.1822052001953125,-0.199981689453125,-0.3949432373046875,0
1582531443.928645,13,0,135220.2228717917,-0.4003753662109375,-0.1064300537109375,-0.389190673828125,0
1582531443.98579,14,0,135220.2808537917,-0.2888336181640625,-0.1964111328125,-0.60357666015625,0
1582531444.044616,15,0,135220.3388487917,-0.22027587890625,0.0338287353515625,-0.7657623291015625,0
1582531444.103045,16,0,135220.3968297917,-0.049041748046875,-0.1443634033203125,-0.94000244140625,0
1582531444.159572,17,0,135220.4548127917,-0.0740814208984375,0.220123291015625,-0.8945770263671875,0
1582531444.217057,18,0,135220.5127887917,0.019775390625,0.11474609375,-1.2569580078125,0
1582531444.277844,19,0,135220.5707577917,-0.044769287109375,0.2353668212890625,-1.689407348632812,0
1582531444.341973,20,0,135220.6287537917,0.0300750732421875,0.1329345703125,-1.79461669921875,0
1582531444.400326,21,0,135220.6867517917,0.2211761474609375,0.0500640869140625,-1.347335815429688,0
1582531444.462454,22,0,135220.7447427917,0.431396484375,-0.08990478515625,-1.35516357421875,0
1582531444.519048,23,0,135220.8027307917,0.362884521484375,-0.0038909912109375,-1.253829956054688,0
1582531444.577502,24,0,135220.8606887917,-0.0669097900390625,0.23870849609375,-1.012939453125,0
1582531444.637781,25,0,135220.9186897917,-0.433929443359375,0.3884735107421875,-0.607330322265625,0
1582531444.700071,26,0,135220.9766897917,-0.6559600830078125,0.4630279541015625,-0.9033660888671875,0
1582531444.760012,27,0,135221.0346697917,-0.6584930419921875,0.4439697265625,-1.12396240234375,0
1582531444.819814,28,0,135221.0926527917,-0.4942169189453125,0.3355255126953125,-1.097946166992188,0
1582531444.855387,29,0,135221.1506517917,-0.3206634521484375,0.420989990234375,-0.99951171875,0
1582531444.913174,30,0,135221.2086157917,0.268707275390625,0.163665771484375,-1.090377807617188,0
1582531444.974543,31,0,135221.2665337917,0.4799041748046875,0.0858154296875,-0.911163330078125,0
1582531445.031335,32,0,135221.3245337917,0.5182952880859375,-0.2235260009765625,-0.9305267333984375,0
1582531445.089004,33,0,135221.3825247917,0.261871337890625,-0.165679931640625,-0.9608001708984375,0
1582531445.147005,34,0,135221.4405147917,0.042388916015625,-0.109710693359375,-0.946502685546875,0
1582531445.204584,35,0,135221.4984897917,0.000274658203125,-0.1045379638671875,-1.07427978515625,0
1582531445.264312,36,0,135221.5564777917,-0.004974365234375,-0.1103973388671875,-0.9826812744140625,0
1582531445.325316,37,0,135221.6144767917,-0.018157958984375,-0.152587890625,-0.9627838134765625,0
1582531445.379187,38,0,135221.6724707917,-0.03424072265625,-0.11962890625,-1.020477294921875,0
1582531445.436963,39,0,135221.7304627917,-0.027191162109375,-0.129730224609375,-0.963958740234375,0
1582531445.500198,40,0,135221.7884537917,-0.01416015625,-0.1413421630859375,-1.02642822265625,0
1582531445.56013,41,0,135221.8464207917,-0.011749267578125,-0.1584930419921875,-0.9854736328125,0
1582531445.611053,42,0,135221.9044257917,-0.0003814697265625,-0.1837005615234375,-0.9985198974609375,0
1582531445.669001,43,0,135221.9624317917,-0.053466796875,-0.141510009765625,-0.9420928955078125,0
1582531445.728476,44,0,135222.0204017917,-0.017852783203125,-0.1638031005859375,-1.015106201171875,0
1582531445.786387,45,0,135222.0784067917,-0.0274200439453125,-0.150726318359375,-0.990234375,0
1582531445.84303,46,0,135222.1364097917,-0.0011444091796875,-0.195159912109375,-1.000167846679688,0
1582531445.902574,47,0,135222.1943887917,-0.026947021484375,-0.151123046875,-0.998138427734375,0
1582531445.958989,48,0,135222.2524027917,-0.031707763671875,-0.15118408203125,-1.033294677734375,0
